"","...1","...2","Make","Model","Variant","Displacement","Cylinders","Valves_Per_Cylinder","Emission_Norm","Fuel_Tank_Capacity","Fuel_Type","Height","Length","Width","Doors","City_Mileage","ARAI_Certified_Mileage","Kerb_Weight","Gears","Ground_Clearance","Front_Track","Rear_Track","Power","Torque","Seating_Capacity","Type","Wheelbase","Boot_Space","Minimum_Turning_Radius"
"923",923,922,29,"Convertible","Cooper S",1998,4,4,"BS IV",44,"Petrol",1415,3850,1727,2,94.0801963534362,14.59,1370,3,179.415557830092,1520,1526.37732656514,"192PS@5000-6000rpm","280NM@1250-4600rpm",4,"Automatic",2631,215,13.1699326599327
"924",924,923,29,"Clubman","Cooper S",1998,4,4,"BS IV",51.9907268170426,"Petrol",1441,4253,1801,4,12.3,13.8,1960,3.03012048192771,146,1564,1565,"192PS@6200RPM","280NM@1250rpm",5,"Manual",2670,360,13.1699326599327
"925",925,924,29,"John Cooper Works","Hatch",1998,4,4,"BS 6",44,"Petrol",1414,3874,1727,3,94.0801963534362,16.47,1330,6,179.415557830092,1520,1526.37732656514,"231hp@5200-6200rpm","320 Nm@1450-4800rpm",2,"Automatic",2495,455,13.1699326599327
"926",926,925,17,"Xf","2.0 Prestige",1999,4,4,"BS IV",74,"Petrol",1460,4961,2091,4,5.7,13.12,1730,6,179.415557830092,1605,1594,"247PS@5500rpm","340Nm@1750-2000RPM",5,"Automatic",2960,505,11.61
"927",927,926,17,"Xf","2.0 Portfolio",1999,4,4,"BS IV",82,"Petrol",1457,5252,1899,4,5.7,13.12,1871,6,100,1605,1594,"247PS@5500rpm","340Nm@1750-2000RPM",5,"Automatic",3157,520,11.61
"928",928,927,17,"Xf","2.0 Portfolio Diesel",1999,4,4,"BS IV",83,"Diesel",1457,5252,1899,4,5.7,19.33,1871,6,100,1605,1594,"180ps@5500rpm","430Nm@1750-2000rpm",5,"Automatic",3157,520,11.61
"929",929,928,17,"Xf","2.0 Prestige Diesel",1999,4,4,"BS IV",66,"Diesel",1457,5067,2091,4,5.7,19.33,1729,6,179.415557830092,1605,1594,"180ps@5500rpm","430Nm@1750-2000rpm",5,"Automatic",2960,505,11.61
"930",930,929,17,"Xf","2.0 Pure Diesel",1999,4,4,"BS IV",66,"Diesel",1457,5067,2091,4,5.7,19.33,1687,6,179.415557830092,1605,1594,"180ps@5500rpm","430Nm@1750-2000rpm",5,"Automatic",2960,505,11.61
"931",931,930,2,"A6","Premium Plus 45 Tfsi",1984,4,16,"BS 6",73,"Petrol",1455,4933,1874,4,94.0801963534362,14.11,1780,4,179.415557830092,1520,1526.37732656514,"245PS@5000-6500rpm","370Nm@1600-4500rpm",5,"Automatic",2912,560,13.1699326599327
"932",932,931,2,"A6","Technology 45 Tfsi",1984,4,16,"BS 6",73,"Petrol",1455,4933,1874,4,94.0801963534362,14.11,1780,4,179.415557830092,1520,1526.37732656514,"245PS@5000-6500rpm","370Nm@1600-4500rpm",5,"Automatic",2912,560,13.1699326599327
"933",933,932,21,"Discovery Sport","S",1999,4,4,"BS 6",70,"Diesel",1727,4600,2069,5,94.0801963534362,19.8741181581234,2087,7,167,1520,1526.37732656514,"179PS@4000rpm","430NM@1750rpm",7,"Automatic",2741,389.766699410609,11.6
"934",934,933,21,"Discovery Sport","R-Dynamic Se",1999,4,4,"BS 6",70,"Diesel",1727,4600,2069,5,94.0801963534362,19.8741181581234,2087,7,167,1520,1526.37732656514,"179PS@4000rpm","430NM@1750rpm",7,"Automatic",2741,389.766699410609,11.6
"935",935,934,39,"Xc60","Inscription D5",1969,5,4,"BS IV",70,"Diesel",1658,4688,1902,5,11.7,18.8,1879,3,209,1520,1526.37732656514,"233PS@4250rpm","480Nm@1750rpm",5,"Automatic",2865,495,13.1699326599327
"936",936,935,18,"Wrangler","Unlimited",1999,4,4,"BS 6",85,"Petrol",1838,4882,1877,5,17.5,8.4,1383.01553829079,6,215,1520,1526.37732656514,"268PS@6350rpm","400Nm@4300rpm",5,"Automatic",3008,389.766699410609,13.1699326599327
"937",937,936,5,"Z4 Roadster","Sdrive 20I",1998,4,4,"BS 6",52,"Petrol",1304,4324,2024,2,94.0801963534362,7.6,1495,6,179.415557830092,1609,1616,"197hp@4500-6500rpm","320hp@1450-2000rpm",2,"Automatic",2470,281,13.1699326599327
"938",938,937,5,"Z4 Roadster","M 40I",2998,6,4,"BS 6",52,"Petrol",1304,4324,1459,2,94.0801963534362,7.6,1610,6,179.415557830092,1609,1616,"340hp@5000-6000rpm","500@1600-4500rpm",2,"Automatic",2470,281,13.1699326599327
"939",939,938,2,"Q7","45 Tdi Premium Plus",2967,6,4,"BS IV",75,"Diesel",1740,5052,1968,5,9.3,14.75,2330,6,200,1679,1691,"249PS@4500RPM","600Nm@1500-3000rpm",7,"Automatic",2994,295,6.1
"940",940,939,2,"Q7","45 Tdi Technology Pack",2967,6,4,"BS IV",75,"Diesel",1740,5052,1968,5,9.3,14.75,2330,6,200,1679,1691,"249PS@4500RPM","600Nm@1500-3000rpm",7,"Automatic",2994,295,6.1
"941",941,940,2,"Q7","40 Tfsi Quattro Premium Plus",1984,6,4,"BS IV",75,"Petrol",1740,5052,1968,5,94.0801963534362,11.68,2330,6,200,1679,1691,"252PS@4500RPM","370Nm@1600-4500rpm",7,"Automatic",2994,295,6.1
"942",942,941,2,"Q7","40 Tfsi Quattro Technology Pack",1984,6,4,"BS IV",75,"Petrol",1740,5052,1968,5,94.0801963534362,19.8741181581234,2330,6,200,1679,1691,"252PS@5000-6000rpm","370Nm@1600-4500rpm",7,"Automatic",2994,295,6.1
"943",943,942,2,"Q7","45 Tdi Black Styling",2967,6,4,"BS IV",75,"Diesel",1740,5052,1968,5,9.3,14.75,2330,6,200,1679,1691,"249PS@4500RPM","600Nm@1500-3000rpm",7,"Automatic",2994,295,6.1
"944",944,943,2,"Q7","40 Tfsi Quattro Black Styling",1984,6,4,"BS IV",75,"Petrol",1740,5052,1968,5,94.0801963534362,19.8741181581234,2330,6,200,1679,1691,"252PS@5000-6000rpm","370Nm@1600-4500rpm",7,"Automatic",2994,295,6.1
"945",945,944,2,"S5","Sportback",2995,6,4,"BS IV",58,"Petrol",1384,4718,1843,4,94.0801963534362,13.57,1790,4,179.415557830092,1588,1575,"333PS@5400-6400RPM","500Nm@1370-4500rpm",5,"Automatic",2811,389.766699410609,5.8
"946",946,945,12,"Mustang","Fastback V8",4951,8,4,"BS IV",60.9,"Petrol",1391,4784,2080,3,10,13,1383.01553829079,3,137,1520,1526.37732656514,"401PS@6550RPM","515Nm@4250-4300RPM",4,"Automatic",2720,389.766699410609,13.1699326599327
"947",947,946,NA,"Mercedes-Benz E-Class Cabriolet","E400",2996,6,4,"BS IV",80,"Petrol",1398,4703,1786,2,4.5,10,1640,3.03012048192771,179.415557830092,862,1081,"334PS@6000RPM","480Nm@1600-4000RPM",4,"Manual",2760,540,5.6
"948",948,947,32,"718","Boxster",1988,4,4,"BS IV",54,"Petrol",1281,4379,1801,2,9,7.4,1440,3.03012048192771,179.415557830092,1520,1526.37732656514,"300PS@6500rpm","380Nm@1950-4500RPM",2,"Automatic",2475,389.766699410609,13.1699326599327
"949",949,948,32,"718","Cayman",1988,4,4,"BS IV",54,"Petrol",1281,4379,1801,2,9,7.4,1440,3.03012048192771,179.415557830092,1520,1526.37732656514,"300PS@6500rpm","380Nm@1950-4500RPM",2,"Automatic",2475,389.766699410609,13.1699326599327
"950",950,949,37,"Land Cruiser Prado","Vx L",2982,4,4,"BS IV",87,"Diesel",1880,4840,1885,5,7,11.13,1383.01553829079,2,179.415557830092,1520,1526.37732656514,"173PS@3400rpm","410Nm@1600-2800rpm",7,"Automatic",2790,389.766699410609,5.8
"951",951,950,2,"Rs5","Coupe",2894,8,4,"BS IV",58,"Petrol",1589.71551737757,4649,1787.82298406375,2,94.0801963534362,10.8,1770,4,160,1586,1582,"450PS@5700-6700rpm","600Nm@1900-5000rpm",4,"Automatic",2631,465,5.8
"952",952,951,2,"Q8","55 Tfsi Quattro Tiptronic",2995,4,4,"BS 6",85,"Petrol",1740,5052,1968,5,94.0801963534362,19.8741181581234,2115,6,200,1520,1526.37732656514,"340PS@5000rpm","500Nm@1370rpm",7,"Automatic",2994,605,13.1699326599327
"953",953,952,27,"Levante","Diesel",2987,6,4,"BS IV",80,"Diesel",1679,5003,2158,4,5.2,7.9,1383.01553829079,3,179.415557830092,1624,1676,"275PS@4000rpm","600Nm@2000-2600rpm",4,"Automatic",3004,580,13.1699326599327
"954",954,953,27,"Levante","Gransport",2979,6,4,"BS IV",80,"Diesel",1679,5003,2158,5,5.2,7.9,1383.01553829079,3,179.415557830092,1624,1676,"350PS@5750rpm","500Nm@4500-5000rpm",4,"Automatic",3004,580,13.1699326599327
"955",955,954,27,"Levante","Granlusson",2979,6,4,"BS IV",80,"Diesel",1679,5003,2158,5,5.2,7.9,1383.01553829079,3,179.415557830092,1624,1676,"430PS@5750rpm","580Nm@4500-5000rpm",4,"Automatic",3004,580,13.1699326599327
"956",956,955,2,"A8 L","55 Tfsi Quattro",2995,8,4,"BS 6",82,"Petrol",1485,5302,1945,4,94.0801963534362,19.8741181581234,2030,6,179.415557830092,1644,1633,"340PS@5000rpm","500Nm@1370rpm",4,"Automatic",3128,505,6.35
"957",957,956,27,"Quattroporte","Granlusso",2987,6,4,"BS 6",70,"Diesel",1481,5262,1948,4,5.2,7.9,1925,3,100,1634,1647,"275PS@7000rpm","600Nm@2000-2600rpm",4,"Automatic",3171,530,11.8
"958",958,957,27,"Grancabrio","Standard",4691,8,4,"BS IV",75,"Petrol",1353,4881,2056,2,4,9.8,1980,3,128,1586,1590,"450PS@7000rpm","510Nm@4750rpm",4,"Automatic",2942,173,6.1
"959",959,958,NA,"Mercedes-Benz Amg-Gt","S",3982,8,4,"BS IV",75,"Petrol",1288,4546,1939,2,5,7.8,1645,4,179.415557830092,1520,1526.37732656514,"510PS@6250rpm","650Nm@1750-4750rpm",2,"Automatic",2630,350,5.75
"960",960,959,NA,"Mercedes-Benz Amg-Gt","R",3982,8,4,"BS IV",75,"Petrol",1284,4551,2007,2,5,7.8,1630,4,179.415557830092,1520,1526.37732656514,"585PS@6250rpm","700Nm@1900-5500rpm",2,"Automatic",2630,350,5.75
"961",961,960,NA,"Mercedes-Benz Amg-Gt","Roadster",3982,8,4,"BS IV",75,"Petrol",1259,4544,1939,2,5,7.8,1670,4,179.415557830092,1520,1526.37732656514,"476PS@6000rpm","630Nm@1700-5000rpm",2,"Automatic",2630,165,5.75
"962",962,961,NA,"Mercedes-Benz Amg Gt 4-Door Coupe","63 S 4Matic+",1855.67091633466,8,6,"BS 6",65,"Petrol",1447,5054,1953,4,94.0801963534362,19.8741181581234,1383.01553829079,4,179.415557830092,1669,1664,"639PS@6250rpm","700Nm@1900 rpm",4,"Automatic",2951,389.766699410609,5.7
"963",963,962,20,"Huracan","Lp 610-4",5204,10,4,"BS IV",90,"Petrol",1165,4459,1924,2,5.6,10.6,1422,4,135,1668,1620,"610PS@8250rpm","560Nm@6500rpm",2,"Automatic",2620,70,5.6
"964",964,963,20,"Huracan","Lp 580-2",5204,10,4,"BS IV",90,"Petrol",1165,4459,1924,2,5.8,11.24,1389,4,135,1668,1620,"580PS@8000rpm","540Nm@6500rpm",2,"Automatic",2620,70,5.6
"965",965,964,20,"Huracan","Avio",5204,10,4,"BS IV",90,"Petrol",1165,4459,1924,2,10.6,8,1422,4,135,1668,1620,"610PS@8250rpm","560Nm@6500rpm",2,"Automatic",2620,70,5.6
"966",966,965,20,"Huracan","Performante",5204,10,4,"BS IV",90,"Petrol",1165,4459,1924,2,5.6,10.6,1422,4,135,1668,1620,"639PS@8250rpm","600Nm@6500rpm",2,"Automatic",2620,70,5.6
"967",967,966,20,"Huracan","Lp 580-2 Spyder",5204,10,4,"BS IV",90,"Petrol",1165,4459,1924,2,5.8,11.24,1389,4,135,1668,1620,"571 bhp @ 8000 rpm","540 Nm @ 6500 rpm",2,"Automatic",2620,70,5.6
"968",968,967,20,"Huracan","Lp 610-4 Spyder",5204,10,4,"BS IV",90,"Petrol",1165,4459,1924,2,5.6,10.6,1422,4,135,1668,1620,"602 bhp @ 8250 rpm","560Nm@6500rpm",2,"Automatic",2620,70,5.6
"969",969,968,20,"Huracan","Evo",5204,10,4,"BS IV",90,"Petrol",1165,4459,1924,2,5.6,10.6,1422,4,135,1668,1620,"631Bhp@8250rpm","600Nm@6500rpm",2,"Automatic",2620,70,5.6
"970",970,969,20,"Huracan","Evo Spyder",5204,10,4,"BS IV",51.9907268170426,"Petrol",1165,4459,1924,2,5.6,10.6,1383.01553829079,4,179.415557830092,1520,1526.37732656514,"631Bhp@8250rpm","600Nm@6500rpm",2,"Automatic",2620,389.766699410609,13.1699326599327
"971",971,970,20,"Huracan","Evo Rwd",5204,10,4,"BS 6",90,"Petrol",1165,4520,1933,2,5.6,10.6,1383.01553829079,4,179.415557830092,1520,1526.37732656514,"610PS@8000 rpm","560Nm@6500rpm",2,"Automatic",2620,70,5.6
"972",972,971,9,"488 Gtb","Std",3902,8,4,"BS IV",78,"Petrol",1213,4568,1952,2,3.2,5.5,1475,4,179.415557830092,1679,1647,"670PS@8000rpm","760NM@3000rpm",2,"Automatic",2650,230,13.1699326599327
"973",973,972,9,"488 Gtb","Spider",3902,8,4,"BS IV",78,"Petrol",1213,4568,1952,2,3.2,5.5,1475,4,179.415557830092,1679,1647,"670PS@8000rpm","760NM@3000rpm",2,"Automatic",2650,230,13.1699326599327
"974",974,973,9,"Gtc4 Lusso","V8 T",3900,8,4,"BS IV",91,"Petrol",1383,4922,1980,2,94.0801963534362,5.5,1920,4,179.415557830092,1674,1668,"610PS@7000rpm","760Nm@5250RPM",4,"Automatic",2990,450,13.1699326599327
"975",975,974,9,"Gtc4 Lusso","V12",6262,8,4,"BS IV",91,"Petrol",1383,4922,1980,2,94.0801963534362,5.5,1920,4,179.415557830092,1674,1668,"681PS@8000rpm","697Nm@5250RPM",4,"Automatic",2990,450,13.1699326599327
"976",976,975,20,"Aventador","Lp 700-4",6498,12,4,"BS IV",90,"Petrol",1136,4780,2030,2,3,5,1575,4,100,1720,1700,"700PS@8250RPM","690Nm@5500rpm",2,"Automatic",2700,110,13.1699326599327
"977",977,976,20,"Aventador","Lp700-4 Roadster",6498,12,4,"BS IV",90,"Petrol",1136,4780,2030,2,3.6,8.8,1575,4,179.415557830092,1520,1526.37732656514,"700PS@8250RPM","690Nm@5506RPM",2,"Automatic",2700,110,6.25
"978",978,977,20,"Aventador","S",6498,12,4,"BS IV",90,"Petrol",1136,4797,2030,2,3.6,5,1575,4,100,1720,1700,"740PS@8400rpm","690Nm@5500rpm",2,"Automatic",2700,110,13.1699326599327
"979",979,978,NA,"Rolls-Royce Dawn","Convertible",6598,12,4,"BS IV",80,"Petrol",1502,5285,1947,2,7.9,7.9,2608,6,208,1662,1668,"571PS@6000RPM","780Nm@1500-5000RPM",4,"Automatic",3112,460,13.1699326599327
"980",980,979,NA,"Rolls-Royce Drophead Coupe","Phantom",6749,12,4,"BS IV",100,"Petrol",1638,5842,1990,2,4.38,9.8,2649,6,164,1686,1676,"453PS@5350rpm","720Nm@3500rpm",4,"Automatic",3570,460,6.55
"981",981,980,25,"Omni","5 Str Bs-Iv",796,3,2,"BS IV",35,"Petrol",1640,3370,1410,5,13,16.8,785,1,165,1205,1190,"34.7PS@5000rpm","59Nm@2500rpm",5,"Manual",1840,525,4.1
"982",982,981,25,"Omni","E 8 Str Bs-Iv",796,3,2,"BS IV",36,"Petrol",1640,3370,1410,5,13,16.8,785,1,165,1205,1190,"34.7PS@5000rpm","59Nm@2500rpm",8,"Manual",1840,525,4.1
"983",983,982,NA,"Go+","Datsun D",1198,3,4,"BS IV",35,"Petrol",1507,3995,1635,5,12.8,20.6,1383.01553829079,2,180,1440,1445,"68PS@5000rpm","104Nm@4000rpm",7,"Manual",2450,347,4.6
"984",984,983,NA,"Go+","Datsun T",1198,3,4,"BS IV",35,"Petrol",1507,3995,1635,5,12.8,20.6,1383.01553829079,2,180,1440,1445,"68PS@5000rpm","104Nm@4000rpm",7,"Manual",2450,347,4.6
"985",985,984,NA,"Go+","Datsun T (O)",1198,3,4,"BS IV",35,"Petrol",1507,3995,1635,5,16.3,20.6,1383.01553829079,2,180,1440,1445,"68PS@5000rpm","104Nm@4000rpm",7,"Manual",2450,347,4.6
"986",986,985,NA,"Go+","Datsun A (O)",1198,3,4,"BS IV",35,"Petrol",1507,3995,1635,5,20.62,20.6,1383.01553829079,2,180,1440,1445,"68PS@5000rpm","104Nm@4000rpm",7,"Manual",2450,347,4.6
"987",987,986,NA,"Go+","Datsun A",1198,3,4,"BS IV",35,"Petrol",1507,3995,1635,5,20.62,20.6,1383.01553829079,2,180,1440,1445,"68PS@5000rpm","104Nm@4000rpm",7,"Manual",2450,347,4.6
"988",988,987,NA,"Go+","Datsun T Vdc",1198,3,4,"BS IV",35,"Petrol",1507,3995,1635,5,12.8,20.6,1383.01553829079,2,180,1440,1445,"68PS@5000rpm","104Nm@4000rpm",7,"Manual",2450,347,4.6
"989",989,988,NA,"Go+","Datsun T (O) Vdc",1198,3,4,"BS IV",35,"Petrol",1507,3995,1635,5,16.3,20.6,1383.01553829079,2,180,1440,1445,"68PS@5000rpm","104Nm@4000rpm",7,"Manual",2450,347,4.6
"990",990,989,NA,"Go+","Datsun T Cvt",1198,3,4,"BS IV",35,"Petrol",1507,3995,1635,5,12.8,20.6,1383.01553829079,2,180,1440,1445,"78PS@5000rpm","104Nm@4000rpm",7,"Manual",2450,347,4.6
"991",991,990,NA,"Go+","Datsun T (O) Cvt",1198,3,4,"BS IV",35,"Petrol",1507,3995,1635,5,16.3,20.6,1383.01553829079,2,180,1440,1445,"78PS@5000rpm","104Nm@4000rpm",7,"Manual",2450,347,4.6
"992",992,991,10,"Punto Evo Pure","1.2L Fire Dynamic",1172,4,4,"BS IV",45,"Petrol",1525,3987,1687,5,12,15,1165,2,195,1520,1526.37732656514,"68PS@6000rpm","96Nm@2500RPM",5,"Manual",2510,280,5
"993",993,992,10,"Punto Evo Pure","1.3",1248,4,4,"BS IV",45,"Diesel",1525,3989,1687,5,94.0801963534362,20,1173,2,185,1520,1526.37732656514,"75 bhp @ 4000 rpm","197 Nm @ 1750 RPM",5,"Manual",2510,280,13.1699326599327
"994",994,993,12,"Figo","Ambiente 1.2 Ti-Vct",1194,4,4,"BS IV",42,"Petrol",1525,3941,1704,5,94.0801963534362,20.4,1026,2,179.415557830092,1520,1526.37732656514,"96PS@6500rpm","120Nm@4250rpm",5,"Manual",2490,389.766699410609,13.1699326599327
"995",995,994,12,"Figo","Ambiente 1.5 Tdci",1498,4,4,"BS IV",40,"Diesel",1525,3941,1704,5,17,25.5,1057,2,179.415557830092,1520,1526.37732656514,"100PS@3750RPM","215Nm@1750-3000RPM",5,"Manual",2490,389.766699410609,13.1699326599327
"996",996,995,12,"Figo","Titanium 1.2 Ti-Vct",1196,4,4,"BS IV",42,"Petrol",1525,3941,1704,5,94.0801963534362,20.4,1026,2,179.415557830092,1520,1526.37732656514,"96PS@6500rpm","120Nm@4250rpm",5,"Manual",2490,389.766699410609,13.1699326599327
"997",997,996,12,"Figo","Titanium1.5 Tdci",1498,4,4,"BS IV",40,"Diesel",1525,3941,1704,5,94.0801963534362,25.5,1057,2,179.415557830092,1520,1526.37732656514,"100PS@3750RPM","215Nm@1750-3000RPM",5,"Manual",2490,389.766699410609,13.1699326599327
"998",998,997,12,"Figo","Titanium Blu 1.2 Ti-Vct",1194,4,4,"BS IV",42,"Petrol",1525,3941,1704,5,94.0801963534362,20.4,1026,2,179.415557830092,1520,1526.37732656514,"96PS@6500rpm","120Nm@4250rpm",5,"Manual",2490,389.766699410609,13.1699326599327
"999",999,998,12,"Figo","Titanium Blu 1.5 Tdci",1498,4,4,"BS IV",40,"Diesel",1525,3941,1704,5,94.0801963534362,25.5,1057,2,179.415557830092,1520,1526.37732656514,"100PS@3750RPM","215Nm@1750-3000RPM",5,"Manual",2490,389.766699410609,13.1699326599327
"1000",1000,999,25,"Baleno","1.3 Delta",1248,4,4,"BS IV",37,"Diesel",1510,3995,1745,5,27.39,27.39,970,2,170,1515,1525,"75PS@4000rpm","190Nm@2000rpm",5,"Manual",2520,339,4.9
"1001",1001,1000,25,"Baleno","1.3 Alpha",1248,4,4,"BS IV",37,"Diesel",1500,3995,1745,5,27.39,27.39,985,2,170,1505,1515,"75PS@4000rpm","190Nm@2000rpm",5,"Manual",2520,339,4.9
"1002",1002,1001,25,"Baleno","1.3 Sigma",1248,4,4,"BS IV",37,"Diesel",1500,3995,1745,5,27.39,27.39,960,2,170,1515,1525,"75PS@4000rpm","190Nm@2000rpm",5,"Manual",2520,339,4.9
"1003",1003,1002,25,"Baleno","1.3 Zeta",1248,4,4,"BS IV",37,"Diesel",1500,3995,1745,5,27.39,27.39,980,2,170,1505,1515,"75PS@4000rpm","190Nm@2000rpm",5,"Manual",2520,339,4.9
"1004",1004,1003,25,"Baleno","1.2 Alpha",1197,4,4,"BS 6",37,"Petrol",1510,3995,1745,5,21.4,21.4,890,2,170,1505,1515,"83 Bhp@6000rpm","115 Nm@4000rpm",5,"Manual",2520,339,4.9
"1005",1005,1004,25,"Baleno","1.2 Alpha Cvt",1197,4,4,"BS 6",37,"Petrol",1510,3995,1745,5,21.4,21.4,935,2,170,1505,1515,"83 Bhp@6000rpm","115 Nm@4000rpm",5,"Automatic",2520,339,4.9
"1006",1006,1005,25,"Baleno","1.2 Delta",1197,4,4,"BS 6",37,"Petrol",1510,3995,1745,5,21.4,21.4,870,2,170,1515,1525,"83 Bhp@6000rpm","115 Nm@4000rpm",5,"Manual",2520,339,4.9
"1007",1007,1006,25,"Baleno","1.2 Delta Cvt",1197,4,4,"BS 6",37,"Petrol",1510,3995,1745,5,21.4,21.04,910,2,170,1515,1525,"83 Bhp@6000rpm","115 Nm@4000rpm",5,"Automatic",2520,339,4.9
"1008",1008,1007,25,"Baleno","1.2 Sigma",1197,4,4,"BS 6",37,"Petrol",1510,3995,1745,5,21.4,21.4,865,2,170,1515,1525,"83 Bhp@6000rpm","115 Nm@4000rpm",5,"Manual",2520,339,4.9
"1009",1009,1008,25,"Baleno","1.2 Zeta",1197,4,4,"BS 6",37,"Petrol",1510,3995,1745,5,21.4,21.4,880,2,170,1505,1515,"83 Bhp@6000rpm","115 Nm@4000rpm",5,"Manual",2520,339,4.9
"1010",1010,1009,25,"Baleno","1.2 Delta Dualjet",1197,4,4,"BS 6",37,"Petrol",1510,3995,1745,5,21.4,21.4,870,2,170,1515,1525,"83 Bhp@6000rpm","115 Nm@4000rpm",5,"Manual",2520,339,4.9
"1011",1011,1010,25,"Baleno","1.2 Zeta Dualjet",1197,4,4,"BS 6",37,"Petrol",1510,3995,1745,5,21.4,21.4,880,2,170,1505,1515,"83 Bhp@6000rpm","115 Nm@4000rpm",5,"Manual",2520,339,4.9
"1012",1012,1011,25,"Baleno","1.2 Zeta Cvt",1197,4,4,"BS 6",37,"Petrol",1510,3995,1745,5,21.4,21.04,920,2,170,1515,1525,"83 Bhp@6000rpm","115 Nm@4000rpm",5,"Automatic",2520,339,4.9
"1013",1013,1012,14,"Grand I10","1.2 Kappa Vtvt Magna",1197,4,4,"BS IV",43,"Petrol",1520,3765,1660,5,18.9,18.9,1003,2,165,1479,1493,"83PS@6000rpm","114Nm@4000rpm",5,"Manual",2425,256,4.7
"1014",1014,1013,14,"Grand I10","1.2 Kappa Vtvt Sportz",1197,4,4,"BS IV",43,"Petrol",1520,3765,1660,5,18.9,19.77,1003,2,165,1479,1493,"83PS@6000rpm","114Nm@4000rpm",5,"Manual",2425,256,4.7
"1015",1015,1014,14,"Grand I10","1.2 Kappa Vtvt Magna At",1197,4,4,"BS IV",43,"Petrol",1520,3765,1660,5,18.9,17.49,1383.01553829079,2,165,1479,1493,"83PS@6000rpm","114Nm@4000rpm",5,"Automatic",2425,256,5.2
"1016",1016,1015,14,"Grand I10","1.2 Kappa Vtvt Sportz At",1197,4,4,"BS IV",43,"Petrol",1520,3765,1660,5,18.9,17.49,1003,2,165,1479,1493,"83PS@6000rpm","114Nm@4000rpm",5,"Automatic",2425,256,4.7
"1017",1017,1016,14,"Grand I10","1.2 Kappa Vtvt Sportz Dual Tone",1197,4,4,"BS IV",43,"Petrol",1520,3765,1660,5,18.9,19.77,1003,2,165,1479,1493,"83PS@6000rpm","114Nm@4000rpm",5,"Manual",2425,256,4.7
"1018",1018,1017,14,"Grand I10","1.2 Kappa Vtvt Magna Cng",1197,4,4,"BS IV",43,"CNG",1520,3765,1660,5,94.0801963534362,19.8741181581234,1003,2,165,1479,1493,"82bhp@6000RPM","114Nm@4000rpm",5,"Manual",2425,256,4.7
"1019",1019,1018,10,"Linea Classic","1.3 Multijet",1248,4,4,"BS IV",45,"Diesel",1487,4560,1730,4,16.2,19.5,1210,2,185,1520,1526.37732656514,"76PS@4000RPM","197Nm@1750RPM",5,"Manual",2603,500,5.4
"1020",1020,1019,10,"Linea Classic","1.4",1368,4,4,"BS IV",45,"Petrol",1487,4560,1730,4,11.4,14.9,1180,2,185,1520,1526.37732656514,"90PS@6000rpm","115Nm@4500RPM",5,"Manual",2603,500,5.4
"1021",1021,1020,10,"Linea Classic","Plus 1.3 Multijet",1248,4,4,"BS IV",51.9907268170426,"Diesel",1487,4560,1730,4,16.2,19.5,1383.01553829079,2,179.415557830092,1520,1526.37732656514,"76PS@4000RPM","197Nm@1750RPM",5,"Manual",2603,389.766699410609,13.1699326599327
"1022",1022,1021,31,"Sunny","Xe Petrol",1498,4,4,"BS IV",41,"Petrol",1515,4455,1695,4,10.6,16.95,1383.01553829079,2,179.415557830092,1520,1526.37732656514,"99PS@6000rpm","134Nm@4000rpm",5,"Manual",2600,490,5.3
"1023",1023,1022,31,"Sunny","Xl Petrol",1498,4,4,"BS IV",41,"Petrol",1515,4455,1695,4,10.6,16.95,1383.01553829079,2,179.415557830092,1520,1526.37732656514,"99PS@6000rpm","134Nm@4000rpm",5,"Manual",2600,490,5.3
"1024",1024,1023,31,"Sunny","Xl Diesel",1461,4,4,"BS IV",41,"Diesel",1515,4455,1695,4,18,22.71,1383.01553829079,2,179.415557830092,1520,1526.37732656514,"86Ps@3750rpm","200Nm@2000rpm",5,"Manual",2600,490,5.3
"1025",1025,1024,31,"Sunny","Xv Diesel",1461,4,4,"BS IV",41,"Diesel",1515,4455,1695,4,18,22.71,1383.01553829079,2,179.415557830092,1520,1526.37732656514,"86Ps@3750rpm","200Nm@2000rpm",5,"Manual",2600,490,5.3
"1026",1026,1025,31,"Sunny","Xe Diesel",1461,4,4,"BS IV",41,"Diesel",1515,4455,1695,4,18,22.71,1383.01553829079,2,179.415557830092,1520,1526.37732656514,"86Ps@3750rpm","200Nm@2000rpm",5,"Manual",2600,490,5.3
"1027",1027,1026,31,"Sunny","Xv Cvt",1498,4,4,"BS IV",41,"Petrol",1515,4455,1695,4,10.6,17.97,1383.01553829079,2,179.415557830092,1520,1526.37732656514,"101PS@5600rpm","134Nm@4000rpm",5,"Automatic",2600,490,5.3
"1028",1028,1027,31,"Sunny","Special Edition Diesel",1461,4,4,"BS IV",41,"Diesel",1515,4455,1695,4,18,22.71,1383.01553829079,2,179.415557830092,1520,1526.37732656514,"86Ps@3750rpm","200Nm@2000rpm",5,"Manual",2600,490,5.3
"1029",1029,1028,24,"Bolero","Zlx",2523,4,2,"BS IV",60,"Diesel",1880,4107,1745,5,9.4,15.96,1615,2,180,1460,1355,"63PS@3200rpm","195Nm@1400-2200rpm",7,"Manual",2680,1702,5.8
